family_id,assigned_day
2996,78
2997,34
2998,42
2999,98
3000,37
3001,63
3002,13
3003,13
3004,7
3005,94
3006,84
3007,37
3008,35
3009,48
3010,23
3011,98
3012,80
3013,78
3014,68
3015,32
3016,45
3017,25
3018,36
3019,99
3020,89
3021,21
3022,71
3023,36
3024,67
3025,62
3026,64
3027,75
3028,76
3029,58
3030,94
3031,33
3032,60
3033,52
3034,82
3035,89
3036,39
3037,94
3038,92
3039,20
3040,72
3041,94
3042,100
3043,79
3044,47
3045,45
3046,5
3047,92
3048,63
3049,22
3050,60
3051,96
3052,14
3053,77
3054,75
3055,90
3056,69
3057,93
3058,23
3059,41
3060,71
3061,47
3062,68
3063,25
3064,73
3065,97
3066,28
3067,52
3068,27
3069,10
3070,41
3071,80
3072,93
3073,46
3074,80
3075,65
3076,26
3077,14
3078,61
3079,46
3080,88
3081,14
3082,87
3083,65
3084,45
3085,54
3086,63
3087,97
3088,52
3089,27
3090,65
3091,96
3092,74
3093,12
3094,65
3095,0
3096,76
3097,73
3098,86
3099,96
3100,84
3101,89
3102,8
3103,95
3104,29
3105,0
3106,36
3107,35
3108,35
3109,17
3110,95
3111,73
3112,44
3113,94
3114,57
3115,85
3116,35
3117,30
3118,5
3119,37
3120,14
3121,15
3122,97
3123,77
3124,13
3125,14
3126,16
3127,2
3128,68
3129,15
3130,2
3131,39
3132,7
3133,94
3134,88
3135,95
3136,0
3137,39
3138,23
3139,89
3140,9
3141,31
3142,41
3143,33
3144,96
3145,27
3146,13
3147,91
3148,38
3149,57
3150,39
3151,12
3152,39
3153,26
3154,44
3155,51
3156,74
3157,96
3158,0
3159,62
3160,92
3161,3
3162,89
3163,63
3164,80
3165,28
3166,44
3167,37
3168,52
3169,61
3170,32
3171,24
3172,0
3173,28
3174,39
3175,62
3176,28
3177,7
3178,17
3179,94
3180,26
3181,46
3182,96
3183,9
3184,80
3185,45
3186,73
3187,47
3188,12
3189,37
3190,39
3191,15
3192,55
3193,54
3194,66
3195,17
3196,93
3197,54
3198,46
3199,67
3200,100
3201,92
3202,70
3203,67
3204,65
3205,41
3206,12
3207,82
3208,85
3209,56
3210,98
3211,28
3212,88
3213,28
3214,82
3215,72
3216,27
3217,88
3218,59
3219,55
3220,44
3221,14
3222,89
3223,60
3224,51
3225,68
3226,93
3227,80
3228,66
3229,38
3230,52
3231,73
3232,75
3233,76
3234,73
3235,24
3236,53
3237,25
3238,89
3239,3
3240,26
3241,80
3242,25
3243,45
3244,14
3245,51
3246,14
3247,26
3248,78
3249,11
3250,60
3251,38
3252,81
3253,73
3254,94
3255,73
3256,59
3257,70
3258,6
3259,95
3260,46
3261,38
3262,13
3263,45
3264,59
3265,12
3266,44
3267,24
3268,38
3269,18
3270,61
3271,0
3272,73
3273,11
3274,25
3275,8
3276,31
3277,32
3278,23
3279,81
3280,88
3281,56
3282,55
3283,62
3284,21
3285,17
3286,44
3287,29
3288,10
3289,12
3290,46
3291,90
3292,56
3293,20
3294,4
3295,12
3296,70
3297,15
3298,0
3299,49
3300,93
3301,9
3302,22
3303,52
3304,76
3305,14
3306,1
3307,50
3308,22
3309,10
3310,27
3311,63
3312,53
3313,77
3314,66
3315,56
3316,51
3317,66
3318,55
3319,20
3320,5
3321,65
3322,60
3323,27
3324,29
3325,43
3326,89
3327,37
3328,89
3329,77
3330,41
3331,0
3332,87
3333,96
3334,15
3335,20
3336,96
3337,0
3338,38
3339,52
3340,70
3341,99
3342,24
3343,15
3344,65
3345,1
3346,96
3347,58
3348,51
3349,3
3350,34
3351,64
3352,94
3353,0
3354,32
3355,8
3356,5
3357,29
3358,53
3359,90
3360,40
3361,21
3362,0
3363,76
3364,76
3365,19
3366,15
3367,38
3368,98
3369,43
3370,6
3371,51
3372,55
3373,9
3374,15
3375,18
3376,44
3377,57
3378,40
3379,20
3380,73
3381,10
3382,93
3383,55
3384,91
3385,86
3386,3
3387,44
3388,79
3389,23
3390,95
3391,8
3392,96
3393,78
3394,59
3395,4
3396,79
3397,15
3398,91
3399,44
3400,4
3401,5
3402,72
3403,93
3404,89
3405,51
3406,67
3407,7
3408,67
3409,70
3410,67
3411,29
3412,97
3413,68
3414,48
3415,80
3416,7
3417,46
3418,5
3419,38
3420,41
3421,0
3422,48
3423,36
3424,65
3425,6
3426,62
3427,53
3428,9
3429,74
3430,2
3431,70
3432,6
3433,98
3434,35
3435,87
3436,98
3437,38
3438,45
3439,85
3440,88
3441,39
3442,10
3443,83
3444,66
3445,46
3446,44
3447,52
3448,48
3449,12
3450,5
3451,66
3452,38
3453,42
3454,12
3455,66
3456,54
3457,61
3458,52
3459,23
3460,94
3461,52
3462,87
3463,30
3464,6
3465,24
3466,34
3467,6
3468,39
3469,28
3470,75
3471,46
3472,24
3473,47
3474,49
3475,74
3476,40
3477,71
3478,38
3479,57
3480,32
3481,100
3482,34
3483,75
3484,97
3485,6
3486,37
3487,83
3488,63
3489,85
3490,25
3491,19
3492,75
3493,62
3494,97
3495,12
3496,86
3497,12
3498,79
3499,39
3500,92
3501,76
3502,81
3503,74
3504,25
3505,16
3506,4
3507,64
3508,40
3509,63
3510,69
3511,91
3512,0
3513,57
3514,0
3515,24
3516,100
3517,92
3518,10
3519,1
3520,23
3521,36
3522,83
3523,28
3524,79
3525,100
3526,90
3527,55
3528,28
3529,52
3530,49
3531,92
3532,39
3533,18
3534,38
3535,62
3536,17
3537,96
3538,13
3539,93
3540,23
3541,97
3542,78
3543,63
3544,57
3545,76
3546,58
3547,89
3548,84
3549,12
3550,70
3551,4
3552,14
3553,47
3554,77
3555,75
3556,84
3557,63
3558,27
3559,76
3560,17
3561,24
3562,9
3563,36
3564,40
3565,22
3566,38
3567,29
3568,59
3569,2
3570,100
3571,21
3572,78
3573,14
3574,53
3575,97
3576,61
3577,66
3578,82
3579,70
3580,0
3581,53
3582,8
3583,33
3584,26
3585,72
3586,82
3587,5
3588,87
3589,83
3590,82
3591,61
3592,8
3593,42
3594,65
3595,18
3596,53
3597,85
3598,39
3599,5
3600,54
3601,84
3602,71
3603,0
3604,53
3605,55
3606,9
3607,16
3608,65
3609,94
3610,24
3611,88
3612,47
3613,64
3614,65
3615,13
3616,83
3617,84
3618,93
3619,61
3620,37
3621,18
3622,0
3623,8
3624,77
3625,81
3626,43
3627,0
3628,28
3629,5
3630,79
3631,35
3632,67
3633,66
3634,16
3635,56
3636,58
3637,95
3638,87
3639,17
3640,77
3641,83
3642,97
3643,79
3644,89
3645,0
3646,70
3647,47
3648,36
3649,20
3650,72
3651,24
3652,28
3653,63
3654,39
3655,14
3656,75
3657,64
3658,22
3659,82
3660,36
3661,2
3662,19
3663,33
3664,4
3665,69
3666,0
3667,23
3668,81
3669,48
3670,25
3671,9
3672,88
3673,59
3674,23
3675,51
3676,87
3677,93
3678,64
3679,0
3680,90
3681,17
3682,57
3683,16
3684,42
3685,62
3686,58
3687,85
3688,59
3689,78
3690,8
3691,94
3692,47
3693,46
3694,89
3695,68
3696,24
3697,74
3698,53
3699,19
3700,24
3701,50
3702,46
3703,4
3704,66
3705,33
3706,35
3707,16
3708,93
3709,30
3710,73
3711,26
3712,89
3713,54
3714,44
3715,71
3716,32
3717,63
3718,53
3719,29
3720,3
3721,62
3722,56
3723,60
3724,100
3725,73
3726,70
3727,76
3728,53
3729,99
3730,5
3731,36
3732,4
3733,85
3734,4
3735,81
3736,6
3737,0
3738,0
3739,57
3740,24
3741,94
3742,27
3743,80
3744,60
3745,98
3746,17
3747,43
3748,80
3749,89
3750,15
3751,53
3752,36
3753,21
3754,87
3755,22
3756,82
3757,65
3758,11
3759,53
3760,95
3761,22
3762,54
3763,34
3764,17
3765,62
3766,92
3767,35
3768,41
3769,58
3770,97
3771,40
3772,4
3773,51
3774,22
3775,20
3776,95
3777,16
3778,32
3779,65
3780,64
3781,58
3782,54
3783,46
3784,78
3785,0
3786,70
3787,76
3788,73
3789,11
3790,65
3791,59
3792,77
3793,43
3794,7
3795,20
3796,96
3797,13
3798,89
3799,0
3800,90
3801,23
3802,70
3803,60
3804,56
3805,77
3806,55
3807,8
3808,53
3809,45
3810,45
3811,7
3812,72
3813,49
3814,54
3815,70
3816,35
3817,80
3818,80
3819,91
3820,0
3821,36
3822,77
3823,1
3824,59
3825,80
3826,76
3827,34
3828,46
3829,68
3830,8
3831,79
3832,27
3833,86
3834,86
3835,66
3836,41
3837,18
3838,63
3839,30
3840,35
3841,82
3842,27
3843,22
3844,85
3845,79
3846,17
3847,6
3848,76
3849,61
3850,11
3851,32
3852,34
3853,77
3854,42
3855,74
3856,90
3857,3
3858,49
3859,95
3860,29
3861,69
3862,41
3863,17
3864,76
3865,89
3866,10
3867,49
3868,32
3869,78
3870,91
3871,2
3872,16
3873,2
3874,34
3875,69
3876,79
3877,48
3878,91
3879,36
3880,91
3881,54
3882,81
3883,14
3884,58
3885,9
3886,83
3887,15
3888,30
3889,55
3890,68
3891,37
3892,98
3893,2
3894,27
3895,76
3896,20
3897,38
3898,60
3899,60
3900,49
3901,87
3902,45
3903,6
3904,94
3905,61
3906,94
3907,19
3908,92
3909,3
3910,83
3911,61
3912,76
3913,99
3914,68
3915,35
3916,46
3917,33
3918,60
3919,77
3920,93
3921,58
3922,51
3923,95
3924,86
3925,23
3926,39
3927,12
3928,37
3929,38
3930,32
3931,0
3932,90
3933,4
3934,42
3935,92
3936,79
3937,55
3938,20
3939,7
3940,12
3941,83
3942,40
3943,79
3944,24
3945,66
3946,29
3947,25
3948,70
3949,39
3950,14
3951,77
3952,84
3953,68
3954,23
3955,5
3956,32
3957,3
3958,2
3959,37
3960,15
3961,21
3962,6
3963,14
3964,18
3965,63
3966,42
3967,97
3968,63
3969,51
3970,82
3971,88
3972,80
3973,29
3974,17
3975,9
3976,91
3977,9
3978,23
3979,80
3980,0
3981,84
3982,84
3983,24
3984,47
3985,65
3986,50
3987,100
3988,21
3989,89
3990,89
3991,38
3992,46
3993,10
3994,80
3995,37
3996,92
3997,16
3998,17
3999,60
4000,0
4001,0
4002,75
4003,20
4004,52
4005,73
4006,0
4007,80
4008,65
4009,33
4010,0
4011,21
4012,49
4013,52
4014,67
4015,0
4016,99
4017,22
4018,86
4019,73
4020,8
4021,51
4022,77
4023,42
4024,85
4025,88
4026,82
4027,86
4028,67
4029,68
4030,54
4031,84
4032,45
4033,56
4034,77
4035,5
4036,41
4037,59
4038,60
4039,81
4040,34
4041,47
4042,44
4043,20
4044,21
4045,37
4046,32
4047,100
4048,42
4049,60
4050,47
4051,13
4052,61
4053,94
4054,51
4055,86
4056,68
4057,96
4058,48
4059,64
4060,13
4061,4
4062,75
4063,66
4064,8
4065,75
4066,87
4067,8
4068,88
4069,53
4070,48
4071,52
4072,0
4073,69
4074,76
4075,0
4076,0
4077,66
4078,45
4079,38
4080,92
4081,44
4082,96
4083,74
4084,11
4085,99
4086,76
4087,30
4088,24
4089,66
4090,7
4091,73
4092,73
4093,7
4094,29
4095,47
4096,52
4097,81
4098,5
4099,68
4100,39
4101,61
4102,9
4103,37
4104,75
4105,64
4106,85
4107,91
4108,68
4109,83
4110,11
4111,0
4112,34
4113,79
4114,29
4115,0
4116,17
4117,63
4118,14
4119,8
4120,12
4121,84
4122,44
4123,42
4124,94
4125,84
4126,94
4127,39
4128,22
4129,51
4130,55
4131,69
4132,71
4133,0
4134,98
4135,8
4136,49
4137,68
4138,85
4139,46
4140,33
4141,45
4142,91
4143,14
4144,21
4145,96
4146,35
4147,17
4148,41
4149,39
4150,47
4151,68
4152,51
4153,96
4154,19
4155,70
4156,85
4157,42
4158,28
4159,4
4160,66
4161,32
4162,0
4163,29
4164,90
4165,90
4166,76
4167,61
4168,61
4169,71
4170,13
4171,57
4172,80
4173,85
4174,20
4175,32
4176,38
4177,42
4178,19
4179,69
4180,2
4181,15
4182,47
4183,40
4184,61
4185,63
4186,14
4187,70
4188,8
4189,48
4190,33
4191,31
4192,62
4193,35
4194,56
4195,31
4196,24
4197,39
4198,0
4199,91
4200,93
4201,66
4202,45
4203,17
4204,24
4205,100
4206,68
4207,27
4208,47
4209,83
4210,67
4211,57
4212,23
4213,85
4214,0
4215,58
4216,90
4217,62
4218,59
4219,83
4220,20
4221,60
4222,43
4223,45
4224,86
4225,25
4226,88
4227,18
4228,87
4229,10
4230,7
4231,80
4232,42
4233,32
4234,21
4235,28
4236,38
4237,38
4238,26
4239,64
4240,17
4241,40
4242,1
4243,59
4244,71
4245,73
4246,26
4247,42
4248,63
4249,48
4250,45
4251,59
4252,14
4253,86
4254,31
4255,34
4256,6
4257,23
4258,56
4259,53
4260,77
4261,8
4262,75
4263,87
4264,66
4265,28
4266,28
4267,60
4268,25
4269,95
4270,34
4271,41
4272,4
4273,5
4274,4
4275,21
4276,26
4277,75
4278,31
4279,21
4280,41
4281,18
4282,39
4283,8
4284,39
4285,4
4286,43
4287,80
4288,51
4289,17
4290,13
4291,0
4292,66
4293,58
4294,5
4295,19
4296,75
4297,88
4298,53
4299,35
4300,87
4301,0
4302,24
4303,81
4304,13
4305,74
4306,95
4307,76
4308,84
4309,5
4310,10
4311,20
4312,26
4313,31
4314,12
4315,66
4316,96
4317,84
4318,86
4319,83
4320,60
4321,39
4322,26
4323,97
4324,40
4325,40
4326,93
4327,33
4328,42
4329,10
4330,97
4331,11
4332,72
4333,99
4334,11
4335,32
4336,81
4337,28
4338,22
4339,0
4340,27
4341,91
4342,20
4343,68
4344,74
4345,10
4346,33
4347,89
4348,46
4349,56
4350,49
4351,0
4352,57
4353,93
4354,17
4355,59
4356,29
4357,94
4358,50
4359,49
4360,74
4361,24
4362,84
4363,84
4364,21
4365,30
4366,74
4367,90
4368,0
4369,74
4370,12
4371,53
4372,7
4373,45
4374,89
4375,15
4376,36
4377,18
4378,69
4379,20
4380,68
4381,28
4382,93
4383,48
4384,99
4385,51
4386,82
4387,21
4388,40
4389,52
4390,22
4391,9
4392,13
4393,31
4394,43
4395,19
4396,13
4397,75
4398,29
4399,3
4400,52
4401,17
4402,86
4403,19
4404,8
4405,92
4406,0
4407,25
4408,87
4409,81
4410,95
4411,69
4412,100
4413,82
4414,81
4415,29
4416,30
4417,99
4418,41
4419,22
4420,33
4421,30
4422,69
4423,86
4424,13
4425,79
4426,69
4427,14
4428,9
4429,83
4430,9
4431,64
4432,87
4433,65
4434,66
4435,98
4436,75
4437,67
4438,46
4439,62
4440,40
4441,75
4442,72
4443,0
4444,45
4445,0
4446,1
4447,46
4448,2
4449,0
4450,46
4451,45
4452,10
4453,78
4454,85
4455,7
4456,80
4457,94
4458,5
4459,20
4460,14
4461,54
4462,28
4463,29
4464,94
4465,80
4466,38
4467,96
4468,88
4469,15
4470,35
4471,40
4472,19
4473,80
4474,3
4475,36
4476,14
4477,45
4478,73
4479,25
4480,69
4481,23
4482,54
4483,88
4484,100
4485,18
4486,66
4487,45
4488,97
4489,42
4490,70
4491,35
4492,50
4493,71
4494,27
4495,55
4496,31
4497,57
4498,100
4499,0
4500,8
4501,47
4502,48
4503,55
4504,56
4505,74
4506,68
4507,84
4508,89
4509,28
4510,11
4511,71
4512,54
4513,92
4514,95
4515,64
4516,38
4517,22
4518,45
4519,5
4520,14
4521,9
4522,91
4523,88
4524,29
4525,68
4526,74
4527,3
4528,0
4529,45
4530,50
4531,95
4532,16
4533,82
4534,44
4535,16
4536,9
4537,66
4538,45
4539,48
4540,54
4541,14
4542,99
4543,12
4544,92
4545,64
4546,11
4547,47
4548,14
4549,45
4550,99
4551,8
4552,21
4553,11
4554,71
4555,1
4556,95
4557,89
4558,0
4559,9
4560,27
4561,11
4562,15
4563,44
4564,87
4565,31
4566,92
4567,30
4568,66
4569,62
4570,61
4571,96
4572,41
4573,72
4574,7
4575,68
4576,8
4577,48
4578,99
4579,97
4580,93
4581,0
4582,17
4583,12
4584,38
4585,7
4586,86
4587,0
4588,95
4589,94
4590,71
4591,4
4592,27
4593,50
4594,17
4595,90
4596,12
4597,82
4598,0
4599,1
4600,16
4601,6
4602,82
4603,19
4604,45
4605,38
4606,77
4607,0
4608,95
4609,6
4610,78
4611,61
4612,27
4613,27
4614,86
4615,14
4616,90
4617,52
4618,67
4619,68
4620,88
4621,82
4622,57
4623,68
4624,11
4625,10
4626,80
4627,3
4628,40
4629,100
4630,22
4631,85
4632,66
4633,53
4634,85
4635,90
4636,99
4637,4
4638,62
4639,71
4640,75
4641,52
4642,72
4643,51
4644,56
4645,31
4646,78
4647,35
4648,10
4649,21
4650,98
4651,35
4652,2
4653,21
4654,33
4655,33
4656,7
4657,76
4658,28
4659,32
4660,0
4661,66
4662,18
4663,50
4664,45
4665,11
4666,60
4667,40
4668,22
4669,54
4670,53
4671,6
4672,95
4673,9
4674,10
4675,43
4676,78
4677,13
4678,19
4679,87
4680,51
4681,86
4682,13
4683,96
4684,36
4685,16
4686,24
4687,19
4688,15
4689,7
4690,30
4691,0
4692,20
4693,58
4694,33
4695,88
4696,50
4697,29
4698,90
4699,79
4700,95
4701,15
4702,50
4703,23
4704,7
4705,23
4706,78
4707,74
4708,13
4709,28
4710,32
4711,51
4712,33
4713,12
4714,15
4715,38
4716,64
4717,21
4718,16
4719,30
4720,21
4721,45
4722,41
4723,82
4724,73
4725,1
4726,49
4727,58
4728,15
4729,81
4730,50
4731,40
4732,87
4733,59
4734,37
4735,92
4736,79
4737,6
4738,23
4739,46
4740,3
4741,18
4742,98
4743,13
4744,84
4745,55
4746,41
4747,91
4748,59
4749,0
4750,14
4751,87
4752,37
4753,83
4754,78
4755,59
4756,42
4757,55
4758,25
4759,13
4760,0
4761,68
4762,76
4763,66
4764,27
4765,66
4766,82
4767,29
4768,10
4769,31
4770,6
4771,93
4772,91
4773,45
4774,92
4775,54
4776,33
4777,89
4778,65
4779,92
4780,93
4781,5
4782,79
4783,96
4784,100
4785,42
4786,95
4787,18
4788,9
4789,94
4790,78
4791,100
4792,60
4793,92
4794,8
4795,50
4796,18
4797,6
4798,38
4799,88
4800,4
4801,49
4802,20
4803,91
4804,22
4805,6
4806,95
4807,75
4808,40
4809,73
4810,41
4811,93
4812,4
4813,30
4814,50
4815,46
4816,67
4817,38
4818,58
4819,39
4820,87
4821,56
4822,19
4823,61
4824,66
4825,0
4826,73
4827,44
4828,72
4829,51
4830,3
4831,30
4832,55
4833,57
4834,23
4835,97
4836,59
4837,29
4838,64
4839,39
4840,15
4841,9
4842,17
4843,22
4844,45
4845,89
4846,62
4847,26
4848,61
4849,33
4850,35
4851,92
4852,43
4853,46
4854,56
4855,21
4856,86
4857,60
4858,56
4859,53
4860,68
4861,63
4862,49
4863,70
4864,41
4865,54
4866,67
4867,16
4868,1
4869,60
4870,40
4871,43
4872,90
4873,33
4874,55
4875,19
4876,83
4877,38
4878,97
4879,75
4880,61
4881,0
4882,7
4883,1
4884,100
4885,29
4886,28
4887,84
4888,2
4889,74
4890,18
4891,56
4892,93
4893,84
4894,26
4895,81
4896,34
4897,100
4898,62
4899,78
4900,0
4901,85
4902,57
4903,58
4904,15
4905,36
4906,0
4907,34
4908,72
4909,60
4910,71
4911,26
4912,18
4913,49
4914,39
4915,70
4916,11
4917,4
4918,59
4919,52
4920,70
4921,71
4922,89
4923,100
4924,27
4925,14
4926,67
4927,67
4928,86
4929,38
4930,89
4931,43
4932,64
4933,46
4934,48
4935,25
4936,74
4937,51
4938,42
4939,51
4940,44
4941,25
4942,13
4943,64
4944,37
4945,42
4946,74
4947,90
4948,0
4949,8
4950,38
4951,53
4952,66
4953,39
4954,78
4955,18
4956,1
4957,63
4958,14
4959,19
4960,52
4961,54
4962,8
4963,59
4964,100
4965,14
4966,18
4967,49
4968,94
4969,95
4970,22
4971,12
4972,66
4973,87
4974,98
4975,10
4976,69
4977,0
4978,0
4979,14
4980,28
4981,44
4982,47
4983,19
4984,41
4985,25
4986,82
4987,69
4988,79
4989,92
4990,47
4991,0
4992,75
4993,62
4994,0
4995,16
4996,20
4997,32
4998,67
4999,99
